fc_elyz_capex,shed_max,dispatch,algo,srand,ret,numevals,lcoe_opt,shed_rate_opt,capex,opex,xopt_sto,xopt_pv,xopt_wind,xopt_elyz,xopt_fc,xopt_hyTank
1600.0,0.01,1,LN_SBPLX,5,XTOL_REACHED,2850,0.3191661089085176,0.009999999992176026,2.3804346953502055e7,5.868394023113207e6,7715.68,6866.75,1853.22,914.44,736.36,5855.97
1600.0,0.01,1,LN_SBPLX,6,XTOL_REACHED,1153,0.35117279496606885,0.009999999999641318,2.5042226771396864e7,6.697181743172671e6,14423.01,6656.29,1877.7,432.91,567.14,6048.74
1600.0,0.01,1,LN_SBPLX,7,XTOL_REACHED,3279,0.36265369112011175,0.009999999998941151,2.6478885958698e7,6.856593430222018e6,11982.14,9801.15,1567.34,467.88,918.45,4028.09
1600.0,0.01,1,LN_SBPLX,8,XTOL_REACHED,668,0.30964141860452554,0.009999999999963496,2.3328452405783173e7,5.364314520459939e6,7533.03,4890.47,1877.7,972.95,991.06,8593.86
1600.0,0.01,1,LN_SBPLX,9,XTOL_REACHED,4280,0.358917838533818,0.009999999999112757,2.6545664710042097e7,6.306122915806405e6,11672.55,9191.03,1346.97,606.87,606.29,7928.94
1600.0,0.01,1,LN_SBPLX,10,XTOL_REACHED,2148,0.38932508763561036,0.00999999999748163,2.7510873010631796e7,7.690980850927016e6,15403.03,10860.36,1672.79,270.04,443.04,2576.02
1600.0,0.01,2,GN_CRS2_LM,1,XTOL_REACHED,40941,0.35708347507008614,0.009999999904878891,2.612867506236913e7,4.687225392677962e6,1107.42,5470.25,1877.7,1590.95,833.2,15808.12
1600.0,0.01,2,GN_CRS2_LM,2,XTOL_REACHED,24908,0.35708347588590345,0.009999999837265633,2.6128675248498123e7,4.687225181469075e6,1107.42,5470.25,1877.7,1590.95,833.2,15808.12
1600.0,0.01,2,GN_CRS2_LM,3,XTOL_REACHED,26502,0.3571006876899243,0.00999999999019645,2.6154825748297982e7,4.700409410566628e6,1308.64,5461.84,1877.7,1533.46,799.77,16030.06
1600.0,0.01,2,GN_CRS2_LM,4,XTOL_REACHED,31417,0.35708347470588014,0.009999999974761666,2.6128675103688568e7,4.687225421169432e6,1107.42,5470.25,1877.7,1590.95,833.2,15808.12
1600.0,0.01,2,GN_CRS2_LM,5,XTOL_REACHED,23586,0.35710068865950007,0.009999999985296933,2.6154824949329037e7,4.700410027377934e6,1308.64,5461.84,1877.7,1533.46,799.77,16030.06
1600.0,0.01,2,GN_CRS2_LM,6,XTOL_REACHED,24466,0.35710068917524446,0.0099999998310925,2.615482454996688e7,4.700410209606623e6,1308.64,5461.84,1877.7,1533.46,799.77,16030.06
1600.0,0.01,2,GN_CRS2_LM,7,XTOL_REACHED,21057,0.3571006878947259,0.009999999976162383,2.6154825885533985e7,4.700409301889943e6,1308.64,5461.84,1877.7,1533.46,799.77,16030.06
1600.0,0.01,2,GN_CRS2_LM,8,XTOL_REACHED,33134,0.3570834753894859,0.009999999975482341,2.6128675593742475e7,4.687225034735016e6,1107.41,5470.25,1877.7,1590.95,833.2,15808.12
1600.0,0.01,2,GN_CRS2_LM,9,XTOL_REACHED,23282,0.35708347509367006,0.009999999993508672,2.6128675206812687e7,4.6872253299452085e6,1107.42,5470.25,1877.7,1590.95,833.2,15808.12
1600.0,0.01,2,GN_CRS2_LM,10,XTOL_REACHED,21436,0.357083476621378,0.009999999690594272,2.61286746807539e7,4.6872256782698305e6,1107.42,5470.25,1877.7,1590.95,833.2,15808.12
1600.0,0.01,2,GN_ISRES,1,XTOL_REACHED,72081,0.357087025121953,0.009999999960873753,2.6129701488733638e7,4.685335335529629e6,1094.86,5468.42,1877.7,1592.92,834.03,15814.36
1600.0,0.01,2,GN_ISRES,2,XTOL_REACHED,68744,0.3570869912199146,0.009999999883283152,2.612883868871837e7,4.687920621077416e6,1103.79,5474.34,1877.7,1590.69,833.84,15799.98
1600.0,0.01,2,GN_ISRES,3,XTOL_REACHED,70963,0.3571351903854576,0.009999999897334374,2.6137699991371896e7,4.683176255918648e6,1204.43,5424.98,1877.7,1573.31,815.59,15979.22
1600.0,0.01,2,GN_ISRES,4,XTOL_REACHED,72601,0.3571150605426567,0.009999999658163172,2.615711485837218e7,4.7000828952859e6,1317.43,5458.15,1877.7,1531.45,798.05,16049.22
1600.0,0.01,2,GN_ISRES,5,XTOL_REACHED,69032,0.35716526173924823,0.009999999916197598,2.6158571660046756e7,4.681591146827997e6,1274.36,5403.62,1877.7,1550.42,800.0,16145.98
1600.0,0.01,2,GN_ISRES,6,XTOL_REACHED,84002,0.3570843858958778,0.009999999979895705,2.612998149509976e7,4.688391238342714e6,1106.91,5475.93,1877.7,1588.67,832.89,15805.74
1600.0,0.01,2,GN_ISRES,7,XTOL_REACHED,72183,0.3570847053588774,0.009999999932853224,2.612998992223987e7,4.686226797432841e6,1099.52,5470.3,1877.7,1591.4,833.45,15813.9
1600.0,0.01,2,GN_ISRES,8,XTOL_REACHED,66216,0.35711128859503877,0.00999999979519107,2.615172048444168e7,4.696119573081565e6,1296.16,5448.13,1877.7,1540.94,801.77,16035.17
1600.0,0.01,2,GN_ISRES,9,XTOL_REACHED,78353,0.35712398419565633,0.009999999978064215,2.6128222151947692e7,4.678797865371981e6,1057.17,5456.1,1877.7,1604.19,838.7,15816.35
1600.0,0.01,2,GN_ISRES,10,XTOL_REACHED,70123,0.3570861535004168,0.009999999957935084,2.6131152779809736e7,4.687109805938609e6,1095.65,5475.98,1877.7,1589.98,833.65,15809.21
1600.0,0.01,2,LN_SBPLX,1,XTOL_REACHED,1719,0.483079851842714,0.00999999999999803,3.253877476129886e7,9.68099954599587e6,27502.11,15398.0,1038.7,0.0,0.0,0.0
1600.0,0.01,2,LN_SBPLX,2,XTOL_REACHED,1319,0.466336041750547,0.00999999999999931,3.158049725939519e7,9.662441680594597e6,22976.64,13573.62,1842.95,0.0,0.0,0.0
1600.0,0.01,2,LN_SBPLX,3,XTOL_REACHED,1548,0.6340003384010742,0.009999999999969955,4.6751000765629806e7,1.0417373360403657e7,19629.47,15429.05,1519.43,7748.72,478.17,4150.15
1600.0,0.01,2,LN_SBPLX,4,XTOL_REACHED,1991,0.360266699723944,0.009999999999998345,2.647182790655893e7,4.98340148366085e6,2279.18,6198.48,1877.7,1198.61,698.8,15612.54
1600.0,0.01,2,LN_SBPLX,5,XTOL_REACHED,1492,0.4672637586274408,0.009999999999999834,3.135306233433643e7,9.62840080027367e6,25584.28,13287.82,1615.2,0.0,0.0,0.0
1600.0,0.01,2,LN_SBPLX,6,XTOL_REACHED,1098,0.4708051965934071,0.009999999999999539,3.165759088473703e7,9.604377830774026e6,25989.58,14016.19,1411.95,0.0,0.0,0.0
1600.0,0.01,2,LN_SBPLX,7,XTOL_REACHED,2402,0.46887707673174556,0.009999999999999785,3.1748882241306186e7,9.63335223614954e6,23730.25,14054.86,1650.7,0.0,0.0,0.0
1600.0,0.01,2,LN_SBPLX,8,XTOL_REACHED,949,0.4087603653080549,0.00999999999999852,2.9854785199708704e7,5.928398454303623e6,506.91,9221.92,1877.7,2372.52,1957.03,8599.6
1600.0,0.01,2,LN_SBPLX,9,XTOL_REACHED,1252,0.4713571861217843,0.009999999999998158,3.1272418616754036e7,9.710801864332741e6,28460.97,12717.27,1500.1,0.0,0.0,0.0
1600.0,0.01,2,LN_SBPLX,10,XTOL_REACHED,1400,0.4664696153188328,0.009999999999999395,3.1246962234357037e7,9.645846209152175e6,25685.72,12988.97,1677.2,0.0,0.0,0.0
2200.0,0.0,1,GN_CRS2_LM,1,XTOL_REACHED,22606,0.4373852600658199,1.2294074007100741e-14,3.298970551689753e7,7.858355770172949e6,14406.94,12391.17,1482.9,335.07,1398.0,6528.59
2200.0,0.0,1,GN_CRS2_LM,2,XTOL_REACHED,26310,0.5248875730064074,0.0,3.7980638718440905e7,9.904531141529212e6,23347.42,16995.09,1171.77,145.02,1069.91,3671.44
2200.0,0.0,1,GN_CRS2_LM,3,XTOL_REACHED,38425,0.524886972896542,0.0,3.797839397975603e7,9.905457558092613e6,23347.01,16991.16,1173.35,143.9,1070.01,3670.04
2200.0,0.0,1,GN_CRS2_LM,4,XTOL_REACHED,21306,0.4995151459113143,0.0,3.577006067615e7,9.570060816051317e6,24450.46,14006.02,1415.01,137.81,1146.61,3643.65
2200.0,0.0,1,GN_CRS2_LM,5,XTOL_REACHED,24840,0.5349222375322712,0.0,3.8359866056535214e7,1.049051918029315e7,23294.78,15913.18,1811.59,93.47,1097.67,2692.0
2200.0,0.0,1,GN_CRS2_LM,6,XTOL_REACHED,41424,0.48204924988619735,0.0,3.681670150861415e7,8.630290606352994e6,11237.14,16454.77,1537.65,301.18,1404.03,6384.71
2200.0,0.0,1,GN_CRS2_LM,7,XTOL_REACHED,27892,0.4831405868467496,0.0,3.6873086512044415e7,8.631661008256782e6,11945.27,16496.96,1457.42,318.2,1406.58,6375.85
2200.0,0.0,1,GN_CRS2_LM,8,XTOL_REACHED,18117,0.4938244519023635,0.0,3.711693724496973e7,9.181761852154905e6,14328.4,16083.79,1700.47,242.93,1398.0,4863.26
2200.0,0.0,1,GN_CRS2_LM,9,XTOL_REACHED,45052,0.5248870670491641,0.0,3.797670465445506e7,9.906109908910021e6,23346.71,16988.35,1174.49,143.01,1070.08,3669.25
2200.0,0.0,1,GN_CRS2_LM,10,XTOL_REACHED,20077,0.49260155926467175,0.0,3.707372083161362e7,9.203449636416536e6,13600.75,15901.64,1824.33,250.24,1398.0,4823.33
2200.0,0.0,1,GN_ISRES,1,XTOL_REACHED,74931,0.5269376460291467,0.0,3.799599673625222e7,1.0045584339564513e7,23316.3,16699.54,1338.25,95.67,1077.49,3452.29
2200.0,0.0,1,GN_ISRES,2,XTOL_REACHED,65689,0.5269375601275691,0.0,3.7995996223129116e7,1.0045568501048973e7,23316.34,16699.58,1338.23,95.67,1077.49,3452.31
2200.0,0.0,1,GN_ISRES,3,XTOL_REACHED,74093,0.5269376760643801,0.0,3.7996041208667584e7,1.00455886400932e7,23316.31,16699.54,1338.25,95.7,1077.49,3452.23
2200.0,0.0,1,GN_ISRES,4,XTOL_REACHED,67892,0.5269375369649038,0.0,3.7996038168807015e7,1.0045569859390998e7,23316.35,16699.59,1338.22,95.71,1077.49,3452.26
2200.0,0.0,1,GN_ISRES,5,XTOL_REACHED,71502,0.4960157915642514,0.0,3.720179578224083e7,9.232169677517889e6,14909.69,16138.95,1668.02,233.49,1398.0,4763.54
2200.0,0.0,1,GN_ISRES,6,XTOL_REACHED,70363,0.4983287498545243,0.0,3.735456811833591e7,9.130706109070463e6,15999.47,16601.68,1395.82,220.33,1398.0,5158.95
2200.0,0.0,1,GN_ISRES,7,MAXEVAL_REACHED,100000,0.5257881210079347,0.0,3.901755873888193e7,9.76925163467141e6,20367.5,16659.07,1367.09,530.25,1423.42,4007.75
2200.0,0.0,1,GN_ISRES,8,XTOL_REACHED,68820,0.5167658115824989,0.0,3.6151925624581896e7,1.0197155252415057e7,28628.23,13026.03,1655.2,79.83,1034.44,2904.26
2200.0,0.0,1,GN_ISRES,9,MAXEVAL_REACHED,100000,0.5229119260278166,0.0,3.8669069818382025e7,9.867412370959902e6,19259.63,16706.94,1560.71,311.26,1414.89,3626.98
2200.0,0.0,1,GN_ISRES,10,XTOL_REACHED,70031,0.5005059203110339,0.0,3.597658663451358e7,9.580661461998729e6,23380.78,14455.01,1441.81,128.26,1135.08,3632.98
2200.0,0.0,1,LN_SBPLX,1,XTOL_REACHED,892,0.5592949011959284,0.0,3.949387572824774e7,1.0794916960710796e7,29693.07,16957.63,1186.89,56.02,1054.69,2700.92
2200.0,0.0,1,LN_SBPLX,2,XTOL_REACHED,1189,0.555594758709659,0.0,3.927556583319855e7,1.0789590464610448e7,28618.82,16695.23,1344.7,45.99,1047.86,2615.67
2200.0,0.0,1,LN_SBPLX,3,XTOL_REACHED,928,0.5658937806255363,0.0,4.015259155401707e7,1.1232043469800232e7,25782.82,17059.07,1877.7,28.63,983.0,2113.55
2200.0,0.0,1,LN_SBPLX,4,XTOL_REACHED,1113,0.5769102321387034,0.0,4.0363039806484506e7,1.135418160306398e7,31531.98,16486.55,1497.89,30.91,1041.24,2276.35
2200.0,0.0,1,LN_SBPLX,5,XTOL_REACHED,1157,0.5942384867863564,0.0,4.136216360145547e7,1.1697746798455454e7,33902.04,16922.51,1417.65,25.57,1044.71,2139.71
2200.0,0.0,1,LN_SBPLX,6,XTOL_REACHED,1591,0.5616143257130936,0.0,3.887048763157591e7,1.1126731857230647e7,33365.75,14482.63,1554.28,29.68,1038.8,2438.17
2200.0,0.0,1,LN_SBPLX,7,XTOL_REACHED,1005,0.5380733594032424,0.0,3.849904938565606e7,1.0255240074648857e7,25965.93,17023.42,1160.33,86.78,1055.83,3206.19
2200.0,0.0,1,LN_SBPLX,8,XTOL_REACHED,1885,0.5752563915517113,0.0,4.051938936497648e7,1.1374513912431993e7,28733.36,17044.76,1686.22,24.84,990.5,2140.4
2200.0,0.0,1,LN_SBPLX,9,XTOL_REACHED,936,0.5533088678712011,0.0,3.913702734704145e7,1.0994662032638537e7,26136.32,16038.49,1877.7,31.89,983.11,2269.16
2200.0,0.0,1,LN_SBPLX,10,XTOL_REACHED,1441,0.602580081591768,0.0,4.2030626951024406e7,1.2077436645476045e7,31778.76,17066.01,1877.7,17.18,983.0,1707.74
2200.0,0.0,2,GN_CRS2_LM,1,XTOL_REACHED,14473,0.423454943773703,0.0,3.101168496307473e7,4.909927194943503e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_CRS2_LM,2,XTOL_REACHED,16479,0.4234549412803252,0.0,3.101168499354706e7,4.909927264404412e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_CRS2_LM,3,XTOL_REACHED,14267,0.4234549474347007,0.0,3.1011685355344534e7,4.909927249909398e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_CRS2_LM,4,XTOL_REACHED,14175,0.4234549418307111,0.0,3.1011684985424336e7,4.909927120264851e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_CRS2_LM,5,XTOL_REACHED,13845,0.42345494175575876,0.0,3.101168482110341e7,4.9099270692689745e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_CRS2_LM,6,XTOL_REACHED,12397,0.42345494151763413,0.0,3.101168494712643e7,4.909927122191408e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_CRS2_LM,7,XTOL_REACHED,15777,0.4234549414930977,0.0,3.1011685081636894e7,4.90992723468092e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_CRS2_LM,8,XTOL_REACHED,13851,0.4234549512901915,0.0,3.1011685043126516e7,4.909926617624926e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.88
2200.0,0.0,2,GN_CRS2_LM,9,XTOL_REACHED,14228,0.42345494110311677,0.0,3.101168482834231e7,4.90992704029501e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_CRS2_LM,10,XTOL_REACHED,14237,0.4234549484087611,0.0,3.101168564150279e7,4.909927537091708e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_ISRES,1,XTOL_REACHED,70658,0.42345497788712266,0.0,3.101168894046177e7,4.90993362615818e6,385.13,6302.5,1877.7,1659.17,1402.31,18355.86
2200.0,0.0,2,GN_ISRES,2,XTOL_REACHED,74822,0.42347244373390797,0.0,3.1015673991395175e7,4.915230834869598e6,390.22,6321.18,1877.7,1655.11,1401.5,18336.92
2200.0,0.0,2,GN_ISRES,3,XTOL_REACHED,68917,0.4234842743606022,0.0,3.101381124249488e7,4.914671863682967e6,403.26,6312.91,1877.7,1656.71,1399.43,18345.94
2200.0,0.0,2,GN_ISRES,4,XTOL_REACHED,71369,0.42347385126243975,0.0,3.1015673858653836e7,4.915558365981579e6,392.26,6321.53,1877.7,1655.01,1401.17,18336.52
2200.0,0.0,2,GN_ISRES,5,XTOL_REACHED,65860,0.42345494118460864,0.0,3.1011684870224368e7,4.909927063538118e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_ISRES,6,XTOL_REACHED,74551,0.42345904228678344,0.0,3.101213285130643e7,4.910644482881285e6,387.85,6304.06,1877.7,1658.8,1401.88,18354.62
2200.0,0.0,2,GN_ISRES,7,XTOL_REACHED,63153,0.42345836460108105,0.0,3.101206331040729e7,4.910523793322717e6,387.36,6303.8,1877.7,1658.86,1401.95,18354.82
2200.0,0.0,2,GN_ISRES,8,XTOL_REACHED,67124,0.42345494037363846,0.0,3.1011684897586823e7,4.909927184292063e6,385.1,6302.48,1877.7,1659.17,1402.31,18355.87
2200.0,0.0,2,GN_ISRES,9,XTOL_REACHED,66322,0.42347375311016916,0.0,3.101564442690139e7,4.915550745611525e6,392.33,6321.47,1877.7,1655.02,1401.16,18336.55
2200.0,0.0,2,GN_ISRES,10,XTOL_REACHED,73525,0.423455246347353,0.0,3.1011719273027033e7,4.909980101793101e6,385.3,6302.6,1877.7,1659.14,1402.28,18355.78
2200.0,0.0,2,LN_SBPLX,1,XTOL_REACHED,536,0.5927357331212987,0.003296340999988849,3.980623027936602e7,1.2270411097673055e7,34140.0,17070.0,1877.7,0.0,0.58,0.0
2200.0,0.0,2,LN_SBPLX,2,XTOL_REACHED,2055,0.6541436815793107,1.1662375959618937e-18,4.4269673493875474e7,1.2102372733015232e7,33654.94,16742.68,1759.52,741.55,386.8,5900.58
2200.0,0.0,2,LN_SBPLX,3,XTOL_REACHED,1083,0.6057082948080872,0.0,4.187847996922312e7,1.082481395299807e7,24673.34,15565.33,1877.7,1675.1,543.46,4610.35
2200.0,0.0,2,LN_SBPLX,4,XTOL_REACHED,2022,0.5143940305007261,0.0,3.839290733646265e7,7.347997634520127e6,373.35,14833.23,1860.72,2077.6,1404.46,10941.8
2200.0,0.0,2,LN_SBPLX,5,XTOL_REACHED,896,0.6681765900342297,0.0,4.447834131351177e7,1.0206529863288406e7,34104.68,7662.53,1877.7,2007.63,2196.12,13415.4
2200.0,0.0,2,LN_SBPLX,6,XTOL_REACHED,513,0.5927290758056765,0.003296340999988849,3.980540611356859e7,1.2270358298822988e7,34140.0,17070.0,1877.7,0.0,0.21,0.0
2200.0,0.0,2,LN_SBPLX,7,XTOL_REACHED,1404,0.5925134557955338,0.0,4.1173119480454944e7,1.0513545631694775e7,22167.11,15816.99,1877.7,1454.65,558.14,5253.6
2200.0,0.0,2,LN_SBPLX,8,XTOL_REACHED,1088,0.5185658047025293,0.0,3.7894185153904505e7,7.765473354298e6,5267.04,14070.36,1877.7,1838.25,1068.24,10767.54
2200.0,0.0,2,LN_SBPLX,9,XTOL_REACHED,1592,0.669736067373447,0.0,4.699641620002969e7,1.0600040950180199e7,24607.08,15791.42,1617.64,946.43,1889.74,13428.2
2200.0,0.0,2,LN_SBPLX,10,XTOL_REACHED,838,0.6496335368741377,1.266919978347093e-18,4.382019444260378e7,1.2363378990486123e7,33684.25,17070.0,1877.7,741.46,373.65,3433.44
2200.0,1.0e-5,1,GN_CRS2_LM,1,XTOL_REACHED,19633,0.4935375344946907,9.999990817015799e-6,3.439151123371608e7,9.562815265127616e6,32375.47,7428.58,1877.7,374.51,1461.02,5449.84
2200.0,1.0e-5,1,GN_CRS2_LM,2,XTOL_REACHED,27915,0.45442277372074275,9.999998774086823e-6,3.4412224921175286e7,8.140119509736746e6,13608.63,13977.97,1448.66,301.32,1398.0,6510.86
2200.0,1.0e-5,1,GN_CRS2_LM,3,XTOL_REACHED,21443,0.5304617143710543,9.999981993783632e-6,3.79244863917402e7,9.80709445238192e6,28316.36,15763.21,850.05,166.93,1068.2,5178.99
2200.0,1.0e-5,1,GN_CRS2_LM,4,XTOL_REACHED,31081,0.4730493833407886,9.999995564736816e-6,3.6273625295869075e7,8.352715379660741e6,10798.19,16051.97,1460.05,354.9,1401.33,6889.68
2200.0,1.0e-5,1,GN_CRS2_LM,5,XTOL_REACHED,34474,0.43044214592242264,9.999999312559448e-6,3.216399942752511e7,8.031529499117795e6,14414.91,11045.64,1877.7,308.95,1388.2,5499.2
2200.0,1.0e-5,1,GN_CRS2_LM,6,XTOL_REACHED,20944,0.4164130640271228,9.999995234405201e-6,3.0886133067833096e7,7.687637983377229e6,16925.55,8474.24,1877.7,467.65,1421.37,6506.15
2200.0,1.0e-5,1,GN_CRS2_LM,7,XTOL_REACHED,68829,0.4131669171176589,9.999998179877437e-6,3.1686475987588346e7,7.336078218018569e6,9672.08,11202.65,1811.52,421.16,1431.75,7256.02
2200.0,1.0e-5,1,GN_CRS2_LM,8,XTOL_REACHED,35717,0.4778896835221489,9.999999099923038e-6,3.65178189623664e7,8.655506597417591e6,11025.77,15939.98,1673.39,368.14,1399.7,5946.22
2200.0,1.0e-5,1,GN_CRS2_LM,9,XTOL_REACHED,41410,0.42300935925121097,9.999994986989591e-6,3.272809766017575e7,7.250855981520336e6,9763.45,12371.42,1494.71,559.08,1428.07,8094.24
2200.0,1.0e-5,1,GN_CRS2_LM,10,MAXEVAL_REACHED,100000,0.3859032326820053,9.999993406539208e-6,2.9426740004593905e7,6.864454897678405e6,11588.79,8373.06,1840.73,562.57,1394.37,7522.97
2200.0,1.0e-5,1,GN_ISRES,1,XTOL_REACHED,77464,0.4341321419815396,9.999998346987327e-6,3.277593513659875e7,7.777421831127327e6,14338.12,12213.5,1466.63,365.13,1380.47,6633.88
2200.0,1.0e-5,1,GN_ISRES,2,XTOL_REACHED,70600,0.43505030317080695,9.9999971014565e-6,3.2835179532839973e7,7.789638775555377e6,14385.49,12327.09,1449.75,364.07,1362.51,6648.48
2200.0,1.0e-5,1,GN_ISRES,3,MAXEVAL_REACHED,100000,0.42980544522346614,8.120121090070795e-6,3.301980031970083e7,7.497613735862781e6,11632.17,12389.66,1483.36,494.02,1452.41,7581.13
2200.0,1.0e-5,1,GN_ISRES,4,MAXEVAL_REACHED,100000,0.43279234586526716,9.998074327847001e-6,3.2642339449272152e7,7.776971323181184e6,14345.83,12058.39,1497.58,358.47,1377.03,6561.69
2200.0,1.0e-5,1,GN_ISRES,5,XTOL_REACHED,74468,0.43269466180547633,9.999998767079543e-6,3.266709258931803e7,7.7479230528812725e6,14367.97,12087.96,1466.6,377.69,1380.22,6642.71
2200.0,1.0e-5,1,GN_ISRES,6,XTOL_REACHED,69560,0.43413233633848747,9.999996302466316e-6,3.27759565244972e7,7.7773999423153205e6,14338.28,12213.52,1466.6,365.15,1380.47,6633.93
2200.0,1.0e-5,1,GN_ISRES,7,MAXEVAL_REACHED,100000,0.4346954065520097,9.63132611102396e-6,3.2838579465976834e7,7.770885020054992e6,14388.73,12243.33,1448.95,371.71,1394.05,6686.83
2200.0,1.0e-5,1,GN_ISRES,8,XTOL_REACHED,66558,0.43424704875574277,9.999977795766271e-6,3.2770787400778085e7,7.789707579325332e6,14331.27,12208.65,1477.97,357.74,1378.18,6603.33
2200.0,1.0e-5,1,GN_ISRES,9,MAXEVAL_REACHED,100000,0.43192005496616676,8.642050523517815e-6,3.3211288921269633e7,7.491656502360059e6,11271.04,12468.88,1500.22,382.61,1555.59,7942.51
2200.0,1.0e-5,1,GN_ISRES,10,XTOL_REACHED,75767,0.4341321814305721,9.99999236276263e-6,3.277592647857084e7,7.777426486056854e6,14338.11,12213.53,1466.63,365.13,1380.45,6633.88
2200.0,1.0e-5,1,LN_SBPLX,1,XTOL_REACHED,852,0.5676070643702718,9.999999994013907e-6,3.981576937656442e7,1.0924671199290656e7,32109.34,17070.0,1018.17,46.48,1031.04,2710.88
2200.0,1.0e-5,1,LN_SBPLX,2,XTOL_REACHED,1325,0.5787268014539924,9.999999999988097e-6,4.039207747842239e7,1.116281211263646e7,34093.74,17070.0,987.0,44.38,1050.17,2618.02
2200.0,1.0e-5,1,LN_SBPLX,3,XTOL_REACHED,953,0.5653389532615204,9.999999970541618e-6,4.012409694328173e7,1.1214016429963892e7,25686.4,17068.73,1873.14,26.9,979.49,2155.82
2200.0,1.0e-5,1,LN_SBPLX,4,XTOL_REACHED,758,0.494830115660213,9.999999409011996e-6,3.700849892255824e7,9.005545817535067e6,16267.5,16070.35,1395.79,127.53,1397.45,5955.26
2200.0,1.0e-5,1,LN_SBPLX,5,XTOL_REACHED,1489,0.5289918988152845,9.999999778475832e-6,3.796471284039454e7,1.0205211704273788e7,23602.65,16361.56,1496.42,81.65,1032.09,3155.52
2200.0,1.0e-5,1,LN_SBPLX,6,XTOL_REACHED,688,0.5562855281242682,9.999999979407536e-6,3.855431574627568e7,1.093936602571757e7,34140.0,14051.68,1415.46,223.79,991.04,2624.46
2200.0,1.0e-5,1,LN_SBPLX,7,XTOL_REACHED,1359,0.5343563354952705,9.999999995983438e-6,3.827387793894066e7,1.0250721034936976e7,24813.2,16806.96,1319.12,82.6,1025.71,3122.52
2200.0,1.0e-5,1,LN_SBPLX,8,XTOL_REACHED,1288,0.5927407610741113,9.999999999088936e-6,4.1194537511365585e7,1.1672218880826151e7,34000.78,16908.97,1398.03,25.97,987.7,2154.24
2200.0,1.0e-5,1,LN_SBPLX,9,XTOL_REACHED,1745,0.5470249836080423,9.999999983393278e-6,3.75646018598827e7,1.102545354792979e7,33116.39,12662.55,1877.7,35.25,969.97,2383.23
2200.0,1.0e-5,1,LN_SBPLX,10,XTOL_REACHED,1908,0.6020395269311021,9.999999887430411e-6,4.1954960977225244e7,1.2075313993127156e7,31793.14,17069.99,1877.7,17.12,945.66,1701.39
2200.0,1.0e-5,2,GN_CRS2_LM,1,XTOL_REACHED,15341,0.42316114410959726,9.99997627887581e-6,3.099753980173809e7,4.916810926194795e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
2200.0,1.0e-5,2,GN_CRS2_LM,2,XTOL_REACHED,14264,0.42316114694602824,9.999998824857905e-6,3.0997539921917953e7,4.916810755868602e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
2200.0,1.0e-5,2,GN_CRS2_LM,3,XTOL_REACHED,14601,0.42316114493465506,9.999946147460482e-6,3.0997539550225206e7,4.916810260523267e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
2200.0,1.0e-5,2,GN_CRS2_LM,4,XTOL_REACHED,15980,0.423161141879944,9.999967955786354e-6,3.099753966756886e7,4.916811209927332e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
2200.0,1.0e-5,2,GN_CRS2_LM,5,XTOL_REACHED,15569,0.42316114295893353,9.999949720699186e-6,3.099753965558867e7,4.916811072912675e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
2200.0,1.0e-5,2,GN_CRS2_LM,6,XTOL_REACHED,13733,0.42316114997227,9.999919958466897e-6,3.099753925310509e7,4.916809907383572e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
2200.0,1.0e-5,2,GN_CRS2_LM,7,XTOL_REACHED,15537,0.4231611423587066,9.99992921266656e-6,3.099753980311842e7,4.916811273340851e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
2200.0,1.0e-5,2,GN_CRS2_LM,8,XTOL_REACHED,14136,0.4231611416822486,9.999950431420967e-6,3.0997539727767646e7,4.916811189477623e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
2200.0,1.0e-5,2,GN_CRS2_LM,9,XTOL_REACHED,15655,0.42316114144375444,9.999986012689252e-6,3.0997539625046305e7,4.916811021419911e6,385.1,6335.34,1877.7,1651.78,1392.83,18322.99
